category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
البلاغة,البديع في البديع لابن المعتز,11661,,,,,82,partial,17-06-2026 14:21:31 IST,,https://shamela.ws/book/11661,shamela_output/البلاغة/البديع_في_البديع_لابن_المعتز.txt
