category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
العقيدة,الفقه الأكبر,6388,,,,,32,partial,17-06-2026 14:39:31 IST,,https://shamela.ws/book/6388,shamela_output/العقيدة/الفقه_الأكبر.txt
