category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
الجوامع,الهوامل والشوامل,4135,,,,,1,partial,17-06-2026 14:20:34 IST,,https://shamela.ws/book/4135,shamela_output/الجوامع/الهوامل_والشوامل.txt
