category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
البلاغة,البديع في البديع لابن المعتز,11661,,,,,127,partial,17-06-2026 14:22:06 IST,,https://shamela.ws/book/11661,shamela_output/البلاغة/البديع_في_البديع_لابن_المعتز.txt
