category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
الغريب_والمعاجم,العين,1682,,,,,199,partial,17-06-2026 14:20:07 IST,,https://shamela.ws/book/1682,shamela_output/الغريب_والمعاجم/العين.txt
