category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
كتب_عامة,إجابة الغوث ببيان حال النقباء والنجباء والأبدال والأوتاد والغوث - ط إسطنبول,1636,,,,,19,complete,17-06-2026 14:21:06 IST,,https://shamela.ws/book/1636,shamela_output/كتب_عامة/إجابة_الغوث_ببيان_حال_النقباء_والنجباء_والأبدال_والأوتاد_والغوث_-_ط_إسطنبول.txt
كتب_عامة,العلم الظاهر في نفع النسب الطاهر - ط إسطنبول,1605,,,,,7,complete,17-06-2026 14:21:16 IST,,https://shamela.ws/book/1605,shamela_output/كتب_عامة/العلم_الظاهر_في_نفع_النسب_الطاهر_-_ط_إسطنبول.txt
