category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file
الفقه_المالكي,المدونة,587,,,,,2437,complete,17-06-2026 13:40:25 IST,,https://shamela.ws/book/587,shamela_output/الفقه_المالكي/المدونة.txt
